seqnames	start	end	width	strand	length	identity	score	info	biallelic	omim_ddd	pRec	allgenescoding	allgenes	numallgenes	name	freq	freqCMA
chr15	78218846	82842481	4623636	*	83092	0.9171761421075434	245	83kb_91.7%	MESDC2,ARNT2,CHRNA3,CIB2,EFTUD1,TBC1D2B,KIAA1199,FAH,ST20-MTHFS,IDH3A,IREB2,MTHFS	RPS17,MESDC2,ARNT2,CHRNA3,CIB2,EFTUD1,TBC1D2B,MIR184,FAH,ST20-MTHFS,IDH3A,IREB2,MTHFS	DNAJA4,ADAMTS7,EFTUD1,KIAA1024,TBC1D2B,KIAA1199,ACSBG1,IL16	RPS17,MESDC1,MESDC2,DNAJA4,ARNT2,MORF4L1,STARD5,CHRNA3,CHRNA5,CHRNB4,ADAMTS7,TMC3,CRABP1,CIB2,MEX3B,CTSH,EFTUD1,C15orf26,ABHD17C,C15orf37,TMED3,KIAA1024,TBC1D2B,KIAA1199,ACSBG1,ZFAND6,WDR61,ST20,FAM154B,ANKRD34C,HYKK,SH2D7,FAH,GOLGA6L10,GOLGA6L9,ST20-MTHFS,IDH3A,IL16,IREB2,MTHFS,PSMA4,RASGRF1,BCL2A1	RPS17,MESDC1,MESDC2,DNAJA4,ARNT2,MORF4L1,STARD5,CHRNA3,CHRNA5,CHRNB4,ADAMTS7,TMC3,CRABP1,CIB2,MEX3B,CTSH,EFTUD1,C15orf26,ABHD17C,C15orf37,LINC00927,TMED3,KIAA1024,TBC1D2B,KIAA1199,ACSBG1,ZFAND6,WDR61,MIR184,MIR549,ST20,FAM154B,ANKRD34C,HYKK,SH2D7,DNM1P38,MIR1827,RPL18P11,FAH,RPL21P116,GOLGA6L10,GOLGA6L9,UBE2Q2P2,MIR4514,MIR5572,ANP32BP3,ST20-MTHFS,RN7SL61P,RNU6-380P,RNU6-415P,RNU6-667P,CSPG4P8,RNU1-77P,HNRNPCP3,ADAMTS7P1,ADAMTS7P3,UBE2Q2P6,GOLGA6L17P,IDH3A,IL16,IREB2,MTHFS,PSMA4,RASGRF1,BCL2A1	65	NA	NA	NA
chr17	16239455	21724255	5484801	*	4713	0.9348610227031615	245	5kb_93.5%	TOP3A,MIEF2,TNFRSF13B,RNASEH1P2,ATPAF2,B9D1,ALDH3A2,GRAP,MYO15A,PIGL	SREBF1,TOP3A,MIEF2,TNFRSF13B,RNASEH1P2,ATPAF2,B9D1,FLCN,ALDH3A2,GRAP,MYO15A,PIGL,RAI1	TOM1L2,TOP3A,ULK2,SMCR8,CCDC144A,SPECC1,FAM83G,FLII,LLGL1,MAPK7	SHMT1,SREBF1,TOM1L2,TOP3A,FBXW10,UBB,USP22,RNF112,ULK2,ZNF287,NT5M,RASD1,TMEM11,MIEF2,SMCR8,TRPV2,TNFRSF13B,EPN2,ATPAF2,TVP23B,COPS3,SLC5A10,B9D1,DHRS7B,LGALS9B,LRRC48,MED9,SLC47A1,FAM106A,ALKBH5,SLC47A2,TBC1D28,FLCN,C17orf51,GID4,CCDC144A,ZNF624,CENPV,DRG2,MPRIP,PLD6,SPECC1,C17orf103,FAM211A,FAM83G,TRIM16L,ZNF286B,CCDC144NL,LGALS9C,CDRT15L2,EVPLL,AKAP10,GRAPL,FLII,ALDH3A2,ALDH3A1,GRAP,KCNJ12,LLGL1,MAP2K3,MAPK7,MFAP4,MYO15A,PEMT,PIGL,PRPSAP2,RAI1	RNASEH1P1,SNORD3B-1,SCDP1,SHMT1,SREBF1,TOM1L2,TOP3A,FBXW10,UBB,USP22,RNF112,ULK2,ZNF287,NT5M,RASD1,TMEM11,MEIS3P2,SMCR2,SMCR5,MIEF2,SMCR8,TRPV2,TNFRSF13B,EPN2,RNASEH1P2,ATPAF2,TVP23B,COTL1P1,KCTD9P1,COPS3,SLC5A10,B9D1,COTL1P2,DHRS7B,LGALS9B,LRRC48,MED9,SLC47A1,FAM106A,ALKBH5,SLC47A2,CCDC144B,TBC1D28,FLCN,C17orf51,TBC1D27,GID4,FAM211A-AS1,CCDC144A,CCDC144CP,ZNF624,CENPV,DRG2,MPRIP,SRP68P2,SRP68P1,SRP68P3,PLD6,UPF3AP2,UPF3AP1,SPECC1,USP32P2,C17orf103,UBE2SP2,FAM211A,TBC1D3P3,TBC1D3P4,FAM106B,FAM83G,SNORA59B,TRIM16L,MIR33B,SNORD3A,SNORD3B-2,SNORD3C,SNORD3D,ZNF286B,CCDC144NL,LGALS9C,ABHD17AP6,CDRT15L2,TRNAQ41P,NOS2P3,EVPLL,MIR1180,RPL13P12,RPL21P120,RPS2P46,RPL17P43,RPL21P121,AKAP10,RPL7AP65,GRAPL,FLII,KRT16P2,KRT16P3,KRT16P4,KRT16P5,FTLP12,FOXO3B,FAM106CP,KYNUP1,KYNUP2,KYNUP3,HNRNPA1P19,NEK4P2,ALDH3A2,RAI1-AS1,ALDH3A1,EPN2-AS1,MPRIP-AS1,MTND1P14,MTND2P12,NCOR1P2,USP32P1,USP32P3,ZSWIM5P2,TSEN15P1,RNFT1P3,TNPO1P2,OLA1P2,GRAP,RN7SL17P,RN7SL426P,RN7SL620P,RN7SL627P,RN7SL639P,RN7SL775P,RNU6-258P,RNU6-405P,RNU6-468P,RNU6-767P,RNU6-1057P,RNU6-1178P,PDLIM1P2,YWHAEP2,YWHAEP3,KCNJ12,KRT16P1,KRT17P1,KRT17P2,LLGL1,MAP2K3,MAPK7,MFAP4,MYO15A,NOS2P2,PEMT,PIGL,PRPSAP2,RAI1	151	NA	NA	NA
chr7	66186871	73383488	7196618	*	24827	0.9189591976477223	243	25kb_91.9%	SBDS,KCTD7	AUTS2,SBDS,KCTD7	WBSCR22,RABGEF1,KCTD7,TYW1	BCL7B,STX1A,TBL2,MLXIPL,CALN1,AUTS2,WBSCR17,NSUN5,WBSCR22,ABHD11,DNAJC30,TRIM74,RABGEF1,VPS37D,TRIM50,WBSCR27,SBDS,POM121,CLDN3,CLDN4,KCTD7,WBSCR28,TMEM248,TYW1,FKBP6,FZD9,BAZ1B	BCL7B,STX1A,TBL2,MLXIPL,CALN1,AUTS2,WBSCR17,NSUN5,WBSCR22,ABHD11,DNAJC30,NSUN5P2,TRIM74,RABGEF1,VPS37D,LINC00035,TRIM50,WBSCR27,SBDS,POM121,CLDN3,CLDN4,SBDSP1,KCTD7,WBSCR28,TMEM248,TYW1,NCF1B,GTF2IRD2P1,SPDYE8P,STAG3L3,STAG3L4,TYW1B,POM121B,SPDYE7P,FKBP6,MIR4284,MIR3914-1,PHBP5,FZD9,MIR4650-1,MIR4650-2,MTND4P3,RNA5SP231,RNA5SP232,GTF2IRD1P1,RN7SKP75,RN7SL43P,RN7SL265P,RN7SL371P,RN7SL377P,RN7SL625P,RNU6-229P,RNU6-832P,RNU6-1080P,RNU6-1198P,RNU6-1254P,ABCF2P2,PMS2P4,BAZ1B	60	NA	NA	NA
chr15	79027427	84909496	5882070	*	1434	0.903068340306834	237	1kb_90.3%	MESDC2,ARNT2,EFTUD1,KIAA1199,FAH,ST20-MTHFS,AP3B2,MTHFS	RPS17,BNC1,MESDC2,ARNT2,HOMER2,EFTUD1,MIR184,FAH,RPS17L,ST20-MTHFS,AP3B2,MTHFS	BTBD1,ADAMTSL3,ADAMTS7,EFTUD1,KIAA1024,KIAA1199,IL16	RPS17,BNC1,SH3GL3,BTBD1,TM6SF1,MESDC1,MESDC2,ADAMTSL3,ARNT2,MORF4L1,HOMER2,FSD2,STARD5,CPEB1,ADAMTS7,TMC3,MEX3B,CTSH,EFTUD1,C15orf26,ABHD17C,GOLGA6L4,C15orf37,C15orf40,TMED3,KIAA1024,KIAA1199,ZFAND6,WHAMM,FAM103A1,ST20,FAM154B,ANKRD34C,FAH,GOLGA6L10,GOLGA6L9,RPS17L,ST20-MTHFS,UBE2Q2L,GOLGA6L20,GOLGA6L18,GOLGA6L19,AP3B2,IL16,MTHFS,RASGRF1,BCL2A1	RPS17,BNC1,SH3GL3,BTBD1,TM6SF1,MESDC1,MESDC2,ADAMTSL3,ARNT2,MORF4L1,HOMER2,FSD2,STARD5,CPEB1,ADAMTS7,TMC3,MEX3B,CTSH,EFTUD1,C15orf26,ABHD17C,GOLGA6L4,C15orf37,LINC00927,C15orf40,TMED3,KIAA1024,KIAA1199,ZFAND6,RPL9P8,WHAMM,FAM103A1,MIR184,EFTUD1P1,SCARNA15,MIR549,ST20,FAM154B,ANKRD34C,DNM1P38,DNM1P42,FAH,RPL21P116,GOLGA6L10,GOLGA6L9,UBE2Q2P2,UBE2Q2P3,RPS17L,MIR4515,MIR4514,MIR5572,ANP32BP3,TUBA8P2,ST20-MTHFS,UBE2Q2L,RN7SL61P,RN7SL256P,RN7SL331P,RN7SL410P,RNU6-380P,RNU6-401P,RNU6-415P,RNU6-667P,RNU6-1339P,CSPG4P8,CSPG4P9,CSPG4P10,CSPG4P11,RNU1-77P,HNRNPCP3,GOLGA6L20,ADAMTS7P1,ADAMTS7P2,UBE2Q2P6,GOLGA6L17P,GOLGA6L18,GOLGA6L19,GOLGA6L21P,GOLGA2P7,AP3B2,IL16,MTHFS,RASGRF1,BCL2A1	84	NA	NA	NA
chr22	18759954	20742721	1982768	*	2542	0.9067663257277734	234	3kb_90.7%	SLC25A1,CDC45,TXNRD2,TANGO2,GP1BB,SEPT5,PRODH	SLC25A1,TBX1,CDC45,TXNRD2,TANGO2,GP1BB,SEPT5,PRODH	CDC45	SLC25A1,TSSK2,TBX1,UFD1L,MRPL40,DGCR14,CDC45,TXNRD2,ZDHHC8,DGCR6L,RTN4R,USP41,CLDN5,CLTCL1,COMT,TRMT2A,TANGO2,C22orf29,C22orf39,DGCR2,DGCR6,DGCR8,RIMBP3,GGTLC3,GNB1L,GP1BB,FAM230A,GSC2,HIRA,ARVCF,SEPT5,PRODH,RANBP1	SLC25A1,TSSK1A,TSSK2,TBX1,UFD1L,MRPL40,CA15P2,DGCR5,DGCR14,DGCR11,DGCR9,CDC45,DGCR10,TXNRD2,ZDHHC8,DGCR6L,RTN4R,USP41,CLDN5,CLTCL1,COMT,TRMT2A,TANGO2,C22orf29,LINC00896,C22orf39,DGCR2,DGCR6,DGCR8,RIMBP3,MIR185,GGTLC3,PI4KAP1,MIR1286,MIR1306,MIR3618,BCRP7,MIR4761,PPP1R26P2,PPP1R26P3,GGT3P,GNB1L,CA15P1,GP1BB,FAM230A,RN7SKP131,GSC2,RN7SL168P,KRT18P62,HIRA,ARVCF,SEPT5,PRODH,RANBP1	54	NA	NA	NA
chr13	47006583	64336580	17329998	*	56386	0.9818394636966623	230	56kb_98.2%	SUCLA2,LPAR6,RCBTB1,RNASEH2B,ALG11,ATP7B	SUCLA2,DIAPH3,LPAR6,THSD1,RCBTB1,RNASEH2B,ALG11,ITM2B,ATP7B,RB1	SUCLA2,DIAPH3,RCBTB1,SETDB2,UTP14C,TDRD3	SUCLA2,DLEU1,PCDH20,PCDH17,SPRYD7,INTS6,DIAPH3,LPAR6,SUGT1,LECT1,PHF11,OLFM4,DLEU7,THSD1,MED4,EBPL,RCBTB1,CYSLTR2,KCNRG,RCBTB2,CKAP2,SETDB2,CAB39L,FNDC3A,CDADC1,LRCH1,VPS36,UTP14C,KIAA0226L,WDFY2,TDRD3,NUDT15,ARL11,PRR20A,SERPINE3,CCDC70,RNASEH2B,DHRS12,FAM124A,HNRNPA1L2,ALG11,ESD,PRR20B,PRR20C,PRR20D,PRR20E,MLNR,HTR2A,ITM2B,KPNA3,NEK3,NEK5,PCDH8,ATP7B,RB1,TRIM13	SUCLA2,DLEU1,DLEU2,PCDH20,PCDH17,SPRYD7,INTS6,OR7E101P,DIAPH3,LPAR6,PPP1R2P4,SUGT1,LECT1,PHF11,OLFM4,DLEU7,THSD1,MED4,EBPL,RCBTB1,CYSLTR2,ST13P4,KCNRG,RCBTB2,CKAP2,SETDB2,CAB39L,FNDC3A,CDADC1,LRCH1,VPS36,UTP14C,KIAA0226L,WDFY2,TDRD3,COX7CP1,NUDT15,ARL11,COX17P1,CTAGE3P,PRR20A,SERPINE3,CCDC70,RNASEH2B,DHRS12,FAM124A,HNRNPA1L2,TPTE2P3,PSME2P2,FABP5P2,OR7E156P,MIR16-1,ALG11,GNG5P5,RNY4P9,ESD,HNF4GP1,SLC25A5P4,RPL31P53,RPL18P10,RPL34P26,RPL32P28,RPS4XP16,RPL27AP8,RPL13AP25,FKBP1AP3,PRR20B,PRR20C,PRR20D,PRR20E,CTAGE10P,MIR759,EIF4A1P6,TPTE2P2,MIR3169,MIR3613,OGFOD1P1,MED4-AS1,MRPS31P5,PPIAP26,SNRPGP11,DNAJA1P1,HMGN2P39,SPATA2P1,MTCO2P3,POLR3KP1,NAP1L4P3,ATP5F1P1,RPP40P2,TARDBPP2,DIAPH3-AS1,DIAPH3-AS2,PCDH8P1,SUCLA2-AS1,DLEU7-AS1,RNASEH2B-AS1,HTR2A-AS1,MIR4703,CTAGE16P,PCNPP5,RAC1P8,PPP1R26P1,RPL5P31,SNRPGP14,RNY4P24,RNY1P6,RNY3P2,RNY3P5,RNY4P28,RNY4P29,RNY4P30,RNY4P31,LINC00345,RNU6-60P,RNU6-65P,RNA5SP28,RNA5SP29,RNA5SP30,RNA5SP31,RNU7-88P,RN7SKP6,MRPS31P4,POLR2KP2,LINC00358,INTS6-AS1,LINC00371,LINC00374,LINC00376,LINC00378,LINC00395,LINC00434,LINC00441,LINC00444,LINC00448,LINC00458,LINC00459,LINC00462,MIR5007,MIR5693,LINC00558,LINC00562,MLNR,RN7SL320P,RN7SL375P,RN7SL413P,RN7SL618P,RN7SL700P,GUCY1B2,SLMO2P2,PRR20FP,SQSTM1P1,LINC01065,LINC01074,LINC01075,LINC01077,HTR2A,ITM2B,KPNA3,NEK3,NEK5,PCDH8,ATP7B,RAD17P2,RB1,TRIM13	165	NA	NA	NA
chr16	12020065	21413697	9393633	*	19006	0.9845312006734716	228	19kb_98.5%	ZP2,XYLT1,NDE1,COQ7,ERCC4,ABCC6,ARL6IP1,MYH11,PARN	RPS15A,UMOD,ZP2,XYLT1,NDE1,COQ7,CRYM,C16orf62,ERCC4,ABCC1,ABCC6,ARL6IP1,MYH11,PARN	ZP2,TMC5,CCP110,C16orf62,PDILT,RRN3,SNX29,ABCC1,PARN	RPS15A,ACSM3,TNFRSF17,UMOD,ZP2,GPRC5B,XYLT1,BFAR,NDE1,ACSM1,C16orf45,GPR139,COQ7,NOMO2,TMC5,TMC7,THUMPD1,SYT17,CRYM,CCP110,C16orf62,LYRM1,NOMO3,CPPED1,ACSM5,FOPNL,ANKS4B,MPV17L,ITPRIPL2,PDILT,IQCK,DCUN1D3,NPIPB3,PDXDC1,DNAH3,KIAA0430,GDE1,MKL2,NTAN1,SMG1,NOMO1,TMEM159,RRN3,ERI2,SNX29,ACSM2B,ACSM2A,ERCC4,KNOP1,CLEC19A,SHISA9,NPIPA3,NPIPA2,NPIPA5,NPIPA7,NPIPA8,GP2,ABCC1,ABCC6,ARL6IP1,MYH11,NPIPA1,PARN,PLA2G10	RPS15A,ACSM3,TNFRSF17,UMOD,ZP2,GPRC5B,XYLT1,BFAR,NDE1,ACSM1,C16orf45,GPR139,COQ7,NOMO2,TMC5,TMC7,THUMPD1,SYT17,CRYM,CCP110,C16orf62,LYRM1,NOMO3,CPPED1,ACSM5,FOPNL,ANKS4B,MPV17L,ITPRIPL2,PDILT,IQCK,DCUN1D3,NPIPB3,PDXDC1,DNAH3,KIAA0430,GDE1,MKL2,NTAN1,SMG1,NOMO1,PKD1P1,PKD1P5,PKD1P6,TMEM159,RRN3,ERI2,SNX29,ACSM2B,SNX29P1,ACSM2A,MIR193B,MIR484,ABCC6P1,ABCC6P2,MIR365A,ERCC4,KNOP1,CRYM-AS1,CLEC19A,NPIPP1,RPL7P47,RPL15P20,RPS23P6,RPL17P40,RPS26P52,MIR1972-1,SHISA9,MIR3179-3,MIR3180-3,MIR3179-2,MIR3180-2,MIR3179-1,MIR3180-1,MIR3180-4,MIR3670-1,MIR4718,NPIPA3,NPIPA2,NPIPA5,NPIPA7,NPIPA8,SNRPEP3,MIR3670-2,GP2,UBL5P4,TVP23CP2,RNU7-125P,RN7SL90P,RN7SL274P,RNU4-46P,RNU6-213P,RNU6-944P,RNU6-1340P,ABCC1,ABCC6,ARL6IP1,MYH11,NPIPA1,PARN,PLA2G10	101	NA	NA	NA
chr7	66128458	73397070	7268613	*	6614	0.9198669488962806	227	7kb_92%	SBDS,KCTD7	AUTS2,SBDS,KCTD7	WBSCR22,RABGEF1,KCTD7,TYW1	BCL7B,STX1A,TBL2,MLXIPL,CALN1,AUTS2,WBSCR17,NSUN5,WBSCR22,ABHD11,DNAJC30,TRIM74,RABGEF1,VPS37D,TRIM50,WBSCR27,SBDS,POM121,CLDN3,CLDN4,KCTD7,WBSCR28,TMEM248,TYW1,FKBP6,FZD9,BAZ1B	BCL7B,STX1A,TBL2,MLXIPL,CALN1,AUTS2,WBSCR17,NSUN5,WBSCR22,ABHD11,DNAJC30,NSUN5P2,TRIM74,RABGEF1,VPS37D,LINC00035,TRIM50,WBSCR27,SBDS,POM121,CLDN3,CLDN4,SBDSP1,KCTD7,WBSCR28,TMEM248,TYW1,NCF1B,GTF2IRD2P1,SPDYE8P,STAG3L3,STAG3L4,TYW1B,POM121B,SPDYE7P,FKBP6,MIR4284,MIR3914-1,PHBP5,FZD9,MIR4650-1,MIR4650-2,MTND4P3,RNA5SP231,RNA5SP232,GTF2IRD1P1,RN7SKP75,RN7SL43P,RN7SL265P,RN7SL371P,RN7SL377P,RN7SL625P,RNU6-229P,RNU6-832P,RNU6-1080P,RNU6-1198P,RNU6-1254P,ABCF2P2,PMS2P4,BAZ1B	60	NA	NA	NA
chr16	12020063	21846128	9826066	*	19001	0.9841587284879744	227	19kb_98.4%	ZP2,XYLT1,OTOA,NDE1,COQ7,ERCC4,ABCC6,ARL6IP1,MYH11,PARN	RPS15A,UMOD,ZP2,XYLT1,OTOA,NDE1,COQ7,CRYM,C16orf62,ERCC4,ABCC1,ABCC6,ARL6IP1,MYH11,PARN	ZP2,OTOA,TMC5,CCP110,C16orf62,PDILT,RRN3,SNX29,ABCC1,PARN	RPS15A,ACSM3,TNFRSF17,UMOD,ZP2,GPRC5B,XYLT1,OTOA,BFAR,NDE1,ACSM1,C16orf45,GPR139,COQ7,NOMO2,TMC5,TMC7,THUMPD1,SYT17,CRYM,CCP110,METTL9,C16orf62,LYRM1,NOMO3,CPPED1,ACSM5,FOPNL,ANKS4B,MPV17L,ITPRIPL2,PDILT,IQCK,DCUN1D3,NPIPB3,PDXDC1,DNAH3,KIAA0430,GDE1,MKL2,NTAN1,SMG1,NOMO1,TMEM159,RRN3,ERI2,SNX29,ACSM2B,ACSM2A,ERCC4,KNOP1,CLEC19A,SHISA9,NPIPA3,NPIPA2,NPIPA5,NPIPA7,NPIPA8,NPIPB4,GP2,ABCC1,ABCC6,IGSF6,ARL6IP1,MYH11,NPIPA1,PARN,PLA2G10	RPS15A,ACSM3,TNFRSF17,UMOD,ZP2,GPRC5B,XYLT1,OTOA,BFAR,NDE1,ACSM1,C16orf45,GPR139,COQ7,NOMO2,TMC5,TMC7,THUMPD1,SYT17,CRYM,CCP110,METTL9,C16orf62,SLC7A5P2,LYRM1,NOMO3,CPPED1,ACSM5,FOPNL,ANKS4B,MPV17L,ITPRIPL2,PDILT,IQCK,DCUN1D3,NPIPB3,PDXDC1,DNAH3,KIAA0430,GDE1,MKL2,NTAN1,SMG1,NOMO1,PKD1P1,PKD1P5,PKD1P6,TMEM159,RRN3,ERI2,SNX29,RRN3P1,ACSM2B,SNX29P1,ACSM2A,MIR193B,MIR484,ABCC6P1,ABCC6P2,MIR365A,ERCC4,KNOP1,CRYM-AS1,CLEC19A,NPIPP1,RPL7P47,RPL15P20,RPS23P6,RPL17P40,RPS26P52,MIR1972-1,SHISA9,MIR3179-3,MIR3180-3,MIR3179-2,MIR3180-2,MIR3179-1,MIR3180-1,MIR3180-4,MIR3680-1,MIR3670-1,MIR4718,NPIPA3,NPIPA2,NPIPA5,NPIPA7,NPIPA8,NPIPB4,SNRPEP3,MIR3670-2,MIR3680-2,GP2,UBL5P4,TVP23CP2,RNU7-125P,RN7SL90P,RN7SL274P,RNU4-46P,RNU6-196P,RNU6-213P,RNU6-944P,RNU6-1005P,RNU6-1340P,ABCC1,ABCC6,IGSF6,ARL6IP1,MYH11,NPIPA1,PARN,PLA2G10	111	NA	NA	NA
chr15	26192254	31017103	4824850	*	2891	0.9173296437218955	222	3kb_91.7%	HERC2,NDNL2,OCA2	GABRA5,GABRB3,HERC2,NDNL2,OCA2		TJP1,CHRFAM7A,ARHGAP11B,GOLGA8G,FAM189A1,GOLGA8F,GOLGA8H,GOLGA8J,GABRA5,GABRB3,GABRG3,GOLGA8M,GOLGA8R,GOLGA8Q,GOLGA8T,HERC2,APBA2,NDNL2,OCA2	RPL41P2,TJP1,ULK4P2,ULK4P3,CHRFAM7A,ARHGAP11B,GOLGA8G,FAM189A1,HERC2P9,TVP23BP1,ABCB10P3,ABCB10P4,WHAMMP2,GOLGA8F,HMGN2P5,RNU6-17P,DNM1P28,DNM1P30,RPL5P32,GOLGA6L7P,GOLGA8H,GOLGA8J,GABRA5,GABRB3,GABRG3,TUBBP8,RNA5SP391,GOLGA8M,GOLGA8R,GOLGA8Q,GOLGA8T,RN7SL196P,RN7SL238P,RN7SL469P,RN7SL628P,RN7SL673P,RN7SL719P,RN7SL796P,RN7SL829P,DNM1P50,LINC00929,HERC2,APBA2,NDNL2,OCA2	45	NA	NA	NA
chr13	42017262	47034742	5017481	*	2062	0.9194956353055286	221	2kb_91.9%	TNFSF11,LACC1	TNFSF11,LACC1	ENOX1	TNFSF11,TPT1,EPSTI1,TSC22D1,COG3,GPALPP1,DNAJC15,ZC3H13,RGCC,KIAA0226L,SERP2,CPB2,KCTD4,ENOX1,CCDC122,FAM194B,LACC1,FAM216B,SLC25A30,DGKH,SMIM2,VWA8,SIAH3,SPERT,LRRC63,AKAP11,GTF2F2,LCP1,NUFIP1	TNFSF11,TPT1,PPP1R2P4,EPSTI1,TSC22D1,COG3,MAPK6PS3,GPALPP1,DNAJC15,ZC3H13,RGCC,KIAA0226L,SERP2,CPB2,KCTD4,ENOX1,CCDC122,FAM194B,LACC1,FAM216B,LINC00284,SLC25A30,DGKH,SMIM2,VWA8,SIAH3,SPERT,SNORA31,LRRC63,FABP3P2,AKAP11,RPS28P8,COX4I1P2,RCN1P2,KARSP1,DGKZP1,PPIAP25,FHP1,ZDHHC4P1,SMARCE1P5,FAM206BP,CPB2-AS1,TIMM9P3,SMIM2-IT1,LINC00330,AKR1B1P4,ENOX1-AS1,ENOX1-AS2,RNU2-6P,RNU6-68P,RNU6-69P,RNU6-74P,RNA5SP27,RN7SKP3,RN7SKP5,RPL36P19,SMIM2-AS1,LINC00390,LINC00400,LINC00407,LINC00428,SLC25A30-AS1,MIR5006,TPT1-AS1,LINC00563,RN7SL49P,RN7SL288P,GTF2F2,RN7SL515P,CHCHD2P11,LINC01050,LINC01055,LINC01071,LCP1,NUFIP1,OR7E37P	76	NA	NA	NA
chr22	20355178	24642945	4287768	*	13081	0.9512269704151058	221	13kb_95.1%	SNAP29,SCARF2,IGLL1,LZTR1,PI4KA	SMARCB1,SNAP29,CHCHD10,SCARF2,CRKL,SERPIND1,IGLL1,LZTR1,MAPK1,PI4KA	PI4KA,PPIL2,TOP3B,CABIN1	BCR,SDF2L1,SLC7A4,SMARCB1,SNAP29,TOP3B,UBE2L3,VPREB1,VPREB3,YPEL1,ZNF70,ZNF74,RTDR1,DERL3,SLC2A11,MED15,C22orf15,CHCHD10,HIC2,GGTLC2,ZNF280A,PPM1F,SCARF2,USP41,ZNF280B,THAP7,CRKL,CABIN1,KLHL22,AIFM3,CCDC116,YDJC,DDT,C22orf43,RIMBP3,SUSD2,RGL4,GGTLC3,GSTT2B,DDTL,RIMBP3B,RIMBP3C,POM121L7,IGLL5,GGT2,GGT5,GNAZ,FAM230A,GSTT1,GSTT2,SERPIND1,IGLL1,LZTR1,MAPK1,MIF,MMP11,P2RX6,PI4KA,PPIL2,PRAME,RAB36	BCR,BCRP2,BCRP4,BCRP5,SDF2L1,SLC7A4,SMARCB1,SNAP29,TOP3B,TOP3BP1,UBE2L3,VPREB1,VPREB3,YPEL1,ZNF70,ZNF74,RTDR1,FBXW4P1,DERL3,SLC2A11,MED15,CA15P2,C22orf15,CHCHD10,IGLVVI-22-1,IGLVVI-25-1,IGLVVII-41-1,IGLVIV-66-1,POM121L1P,HIC2,GGTLC2,ZNF280A,KRT18P5,SLC9A3P2,POM121L4P,BMP6P1,SOCS2P2,ASH2LP1,PPM1F,SCARF2,USP41,ZNF280B,THAP7,CRKL,TUBA3FP,CABIN1,FAM230C,TMEM191A,KLHL22,AIFM3,ZDHHC8P1,CCDC116,GSTTP1,YDJC,DDT,C22orf43,RIMBP3,SUSD2,MIR130B,RGL4,MIR649,MIR650,FAM230B,GGTLC3,GSTT2B,DDTL,PI4KAP1,PI4KAP2,TMEM191C,GSTTP2,MIR301B,RIMBP3B,RIMBP3C,ABHD17AP4,ABHD17AP5,P2RX6P,PRAMENP,POM121L7,POM121L8P,IGLL5,CES5AP1,BCRP6,BCRP8,SMPD4P1,THAP7-AS1,KLHL22-IT1,PPP1R26P2,PPP1R26P3,PPP1R26P5,MTND1P13,GUSBP11,GGT2,GGT5,RNA5SP493,GNAZ,EIF4EBP1P2,TUBA3GP,FAM230A,RN7SKP63,RN7SKP131,RN7SKP221,RN7SL263P,RN7SL268P,RN7SL280P,RN7SL389P,GSTT1,GSTT2,RN7SL812P,RNU6-225P,SERPIND1,BMS1P20,IGLC1,IGLC2,IGLC3,IGLC4,IGLC5,IGLC6,IGLC7,IGLJ1,IGLJ2,IGLJ3,IGLJ4,IGLJ5,IGLJ6,IGLJ7,IGLL1,IGLV1-36,IGLV1-40,IGLV1-41,IGLV1-44,IGLV1-47,IGLV1-50,IGLV1-51,IGLV1-62,IGLV10-54,IGLV10-67,IGLV11-55,IGLV2-11,IGLV2-14,IGLV2-18,IGLV2-23,IGLV2-28,IGLV2-33,IGLV2-34,IGLV2-5,IGLV2-8,IGLV3-1,IGLV3-10,IGLV3-12,IGLV3-13,IGLV3-15,IGLV3-16,IGLV3-17,IGLV3-19,IGLV3-2,IGLV3-21,IGLV3-22,IGLV3-24,IGLV3-25,IGLV3-26,IGLV3-27,IGLV3-29,IGLV3-30,IGLV3-31,IGLV3-32,IGLV3-4,IGLV3-6,IGLV3-7,IGLV3-9,IGLV4-3,IGLV4-60,IGLV4-69,IGLV5-37,IGLV5-45,IGLV5-48,IGLV5-52,IGLV6-57,IGLV7-35,IGLV7-43,IGLV7-46,IGLV8-61,IGLV9-49,IGLVI-20,IGLVI-38,IGLVI-42,IGLVI-56,IGLVI-63,IGLVI-68,IGLVI-70,IGLVIV-53,IGLVIV-59,IGLVIV-64,IGLVIV-65,IGLVV-58,IGLVV-66,LZTR1,MAPK1,MIF,MMP11,ASLP1,P2RX6,PI4KA,PPIL2,PRAME,RAB36	205	NA	NA	NA
